src,dst,rel,label
2009,1666,protein_protein,1
879,214,protein_protein,1
8775,4394,protein_protein,1
9743,392,protein_protein,1
7271,12855,protein_protein,1
1263,12406,protein_protein,1
8945,14211,protein_protein,1
9481,1424,protein_protein,1
4206,10537,protein_protein,1
3561,8064,protein_protein,1
5156,19545,protein_protein,1
860,2010,protein_protein,1
2616,13219,protein_protein,2
787,1394,protein_protein,1
6212,14799,protein_protein,1
1483,6910,protein_protein,1
7225,5825,protein_protein,1
3590,6896,protein_protein,1
2232,5879,protein_protein,1
7403,17022,protein_protein,1
2537,7264,protein_protein,1
2066,1004,protein_protein,1
5833,596,protein_protein,1
4800,205,protein_protein,1
1940,6085,protein_protein,1
5823,1780,protein_protein,1
1386,2657,protein_protein,1
2186,5321,protein_protein,1
5180,6539,protein_protein,1
11848,6403,protein_protein,1
2077,1681,protein_protein,1
898,1975,protein_protein,1
4093,8771,protein_protein,1
5823,11361,protein_protein,1
7164,12606,protein_protein,1
6267,1340,protein_protein,1
2725,94,protein_protein,1
8727,3257,protein_protein,1
354,13200,protein_protein,1
2773,1936,protein_protein,1
12612,113,protein_protein,1
7466,12282,protein_protein,1
5277,6323,protein_protein,1
14842,3871,protein_protein,1
605,9429,protein_protein,2
944,7544,protein_protein,1
7901,10269,protein_protein,1
3537,1984,protein_protein,1
767,9093,protein_protein,1
2501,2546,protein_protein,1
7153,156,protein_protein,1
4165,7947,protein_protein,1
5560,5508,protein_protein,1
13254,769,protein_protein,1
11005,3357,protein_protein,1
11037,5596,protein_protein,1
971,15048,protein_protein,1
337,13676,protein_protein,1
2616,2894,protein_protein,2
8390,12190,protein_protein,1
3551,2310,protein_protein,2
5515,6139,protein_protein,1
7042,7612,protein_protein,1
12878,4980,protein_protein,1
819,12240,protein_protein,1
9,381,protein_protein,1
1975,2498,protein_protein,1
2957,4751,protein_protein,1
1249,3165,protein_protein,1
1001,256,protein_protein,1
2777,6126,protein_protein,1
11168,3940,protein_protein,1
8727,5769,protein_protein,1
4049,7831,protein_protein,1
2616,3205,protein_protein,2
1673,7784,protein_protein,1
5090,11621,protein_protein,1
3534,7547,protein_protein,1
7448,3510,protein_protein,1
10285,9954,protein_protein,1
13208,643,protein_protein,1
7285,2171,protein_protein,2
2060,7674,protein_protein,1
1767,1047,protein_protein,1
13347,6509,protein_protein,1
3718,6033,protein_protein,1
6890,2222,protein_protein,1
13504,2144,protein_protein,1
11905,15986,protein_protein,1
492,4417,protein_protein,1
3439,9641,protein_protein,1
9523,12855,protein_protein,1
10904,4747,protein_protein,1
8124,8127,protein_protein,1
384,359,protein_protein,1
7564,19464,protein_protein,1
5665,9133,protein_protein,1
1066,1727,protein_protein,1
219,1681,protein_protein,1
4180,9440,protein_protein,2
4706,8159,protein_protein,1
3080,1819,protein_protein,1
10395,10798,protein_protein,1
3993,10077,protein_protein,2
8727,5518,protein_protein,1
8544,1055,protein_protein,1
2333,12201,protein_protein,1
8113,6286,protein_protein,1
6961,8618,protein_protein,1
2686,10071,protein_protein,1
2276,10955,protein_protein,1
8830,8067,protein_protein,1
10890,4297,protein_protein,1
13175,12861,protein_protein,1
13802,15651,protein_protein,1
1310,782,protein_protein,1
11050,10178,protein_protein,1
6637,5067,protein_protein,2
2079,2131,protein_protein,1
335,2431,protein_protein,1
7640,11057,protein_protein,1
2999,2343,protein_protein,1
8727,144,protein_protein,1
10920,718,protein_protein,1
2900,9728,protein_protein,1
185,1177,protein_protein,2
1822,6572,protein_protein,1
431,6346,protein_protein,2
1012,11726,protein_protein,1
4180,296,protein_protein,1
3383,6432,protein_protein,1
1357,1,protein_protein,1
646,2052,protein_protein,1
185,12048,protein_protein,1
1249,2065,protein_protein,1
11055,7477,protein_protein,1
10833,4271,protein_protein,1
5289,5289,protein_protein,2
7201,7602,protein_protein,1
12432,1550,protein_protein,1
4319,4861,protein_protein,1
12006,6893,protein_protein,1
12319,813,protein_protein,1
5088,892,protein_protein,1
12319,8777,protein_protein,1
6489,8306,protein_protein,1
14484,10598,protein_protein,1
8602,12492,protein_protein,1
8168,6581,protein_protein,1
2277,3542,protein_protein,1
11316,16802,protein_protein,1
23,7856,protein_protein,1
778,16214,protein_protein,1
431,18067,protein_protein,2
10482,11726,protein_protein,1
1406,7623,protein_protein,1
8980,10178,protein_protein,1
7016,10631,protein_protein,1
5366,18801,protein_protein,2
5974,1866,protein_protein,1
293,2893,protein_protein,1
7159,5571,protein_protein,1
13699,14010,protein_protein,1
7825,4088,protein_protein,1
7674,1656,protein_protein,1
6307,8180,protein_protein,1
2828,6712,protein_protein,2
8344,5265,protein_protein,1
6230,6720,protein_protein,1
944,15761,protein_protein,1
6457,12704,protein_protein,1
6714,3561,protein_protein,1
1893,10924,protein_protein,1
5155,2067,protein_protein,1
472,8940,protein_protein,1
431,19681,protein_protein,2
6484,5596,protein_protein,1
3815,15711,protein_protein,1
431,7476,protein_protein,2
1402,7143,protein_protein,1
8727,1583,protein_protein,1
5366,15508,protein_protein,2
1545,811,protein_protein,1
6305,173,protein_protein,1
12241,12322,protein_protein,1
8833,14576,protein_protein,1
1897,1772,protein_protein,1
7585,1565,protein_protein,1
11843,4233,protein_protein,1
1374,1515,protein_protein,1
263,3701,protein_protein,1
2470,7972,protein_protein,1
818,9334,protein_protein,1
717,1313,protein_protein,1
8727,2827,protein_protein,1
1977,16406,protein_protein,1
8847,769,protein_protein,1
8555,14111,protein_protein,1
2877,2235,protein_protein,1
7080,11729,protein_protein,1
431,7339,protein_protein,2
5833,7572,protein_protein,1
2079,3780,protein_protein,1
7304,725,protein_protein,1
2603,16694,protein_protein,1
7149,930,protein_protein,1
2064,116,protein_protein,1
1356,945,protein_protein,1
74,6472,protein_protein,1
7153,16736,protein_protein,1
3590,12090,protein_protein,1
7174,5435,protein_protein,1
13421,5778,protein_protein,1
6576,6576,protein_protein,2
5845,368,protein_protein,1
10285,18828,protein_protein,1
1257,10856,protein_protein,1
1071,9513,protein_protein,1
1026,5504,protein_protein,1
5690,1657,protein_protein,1
1528,7748,protein_protein,1
1623,15846,protein_protein,1
15501,6982,protein_protein,1
3227,10024,protein_protein,1
10608,1090,protein_protein,1
6527,6131,protein_protein,2
6331,4420,protein_protein,1
923,2662,protein_protein,1
8590,6548,protein_protein,1
3853,13441,protein_protein,1
8389,11437,protein_protein,1
4689,242,protein_protein,1
6344,11687,protein_protein,1
89,9117,protein_protein,1
2616,553,protein_protein,2
1292,1370,protein_protein,1
1940,6230,protein_protein,1
12721,1473,protein_protein,1
10009,2411,protein_protein,1
14897,1106,protein_protein,1
104,4295,protein_protein,1
7064,10271,protein_protein,1
12021,15106,protein_protein,1
2523,3701,protein_protein,1
4489,2951,protein_protein,1
7201,4383,protein_protein,1
1638,2360,protein_protein,1
824,4271,protein_protein,1
179,41,protein_protein,1
7146,9306,protein_protein,1
8930,7339,protein_protein,1
662,8297,protein_protein,1
6215,6216,protein_protein,1
1260,1354,protein_protein,1
10258,10813,protein_protein,1
418,5122,protein_protein,1
1059,5448,protein_protein,1
9646,16147,protein_protein,1
10135,10671,protein_protein,1
1567,6639,protein_protein,2
7358,13044,protein_protein,1
1920,5772,protein_protein,1
1335,6533,protein_protein,1
8826,7052,protein_protein,1
3783,2483,protein_protein,1
4231,17615,protein_protein,1
9021,7105,protein_protein,1
644,12781,protein_protein,2
431,11724,protein_protein,2
3351,15600,protein_protein,1
185,1165,protein_protein,2
9862,14987,protein_protein,1
10393,4550,protein_protein,1
667,5302,protein_protein,1
7631,962,protein_protein,1
11191,9480,protein_protein,1
6962,7010,protein_protein,1
6589,6003,protein_protein,2
2681,10517,protein_protein,1
431,4750,protein_protein,1
8711,1707,protein_protein,1
8951,8111,protein_protein,1
644,3693,protein_protein,2
5484,3855,protein_protein,1
7431,8794,protein_protein,1
6449,6698,protein_protein,1
3892,3340,protein_protein,1
431,3129,protein_protein,2
3077,4418,protein_protein,1
6240,17702,protein_protein,1
525,3500,protein_protein,1
3169,7695,protein_protein,1
1342,16254,protein_protein,1
5827,3984,protein_protein,1
5662,1920,protein_protein,1
1402,5603,protein_protein,1
2067,7348,protein_protein,2
2616,10537,protein_protein,2
8577,3815,protein_protein,1
9605,3339,protein_protein,1
9179,10128,protein_protein,1
2696,6100,protein_protein,1
999,2378,protein_protein,1
644,7026,protein_protein,2
1812,11332,protein_protein,1
7352,349,protein_protein,2
1003,6923,protein_protein,1
2274,7735,protein_protein,1
1737,1710,protein_protein,1
7772,2173,protein_protein,1
6350,7276,protein_protein,1
12339,11631,protein_protein,1
1374,1180,protein_protein,1
2616,3029,protein_protein,2
1128,553,protein_protein,1
1470,890,protein_protein,1
4845,5241,protein_protein,1
979,3302,protein_protein,1
2616,3274,protein_protein,2
7508,1025,protein_protein,1
457,6096,protein_protein,1
968,2064,protein_protein,1
8629,16369,protein_protein,1
2092,11918,protein_protein,1
2140,15864,protein_protein,1
6333,5812,protein_protein,1
62,5782,protein_protein,1
2610,9787,protein_protein,1
7358,1742,protein_protein,1
7278,7281,protein_protein,2
3953,6,protein_protein,1
10285,8168,protein_protein,1
14847,14751,protein_protein,1
4289,16353,protein_protein,1
6545,6592,protein_protein,2
231,248,protein_protein,1
525,1797,protein_protein,1
14415,10570,protein_protein,1
14569,7034,protein_protein,1
4489,7357,protein_protein,2
3435,16278,protein_protein,1
11472,12456,protein_protein,1
6240,834,protein_protein,1
6076,3731,protein_protein,1
11555,4033,protein_protein,1
12410,16945,protein_protein,1
12459,10964,protein_protein,1
15077,5704,protein_protein,1
14575,2079,protein_protein,1
6521,6521,protein_protein,2
11811,1292,protein_protein,1
7358,7905,protein_protein,1
5538,9631,protein_protein,1
7651,12338,protein_protein,1
6531,3804,protein_protein,1
2366,7669,protein_protein,1
996,7324,protein_protein,2
4861,10927,protein_protein,1
5252,11470,protein_protein,1
12040,17007,protein_protein,1
5366,1841,protein_protein,2
7285,15539,protein_protein,1
1638,3604,protein_protein,1
12952,12753,protein_protein,1
644,4602,protein_protein,2
5825,338,protein_protein,1
5366,1544,protein_protein,2
4351,8529,protein_protein,1
6302,433,protein_protein,1
1067,1142,protein_protein,1
10353,11045,protein_protein,1
2080,412,protein_protein,1
973,5840,protein_protein,2
5118,3168,protein_protein,1
6418,11258,protein_protein,1
4895,6631,protein_protein,1
6107,1270,protein_protein,1
7199,161,protein_protein,2
2953,11006,protein_protein,1
431,7373,protein_protein,2
5503,3960,protein_protein,1
1200,8309,protein_protein,1
10222,14693,protein_protein,1
647,3474,protein_protein,1
1126,375,protein_protein,1
8727,6785,protein_protein,1
6901,14005,protein_protein,1
3260,9324,protein_protein,1
984,15624,protein_protein,1
3971,4557,protein_protein,1
2608,6797,protein_protein,1
3671,16951,protein_protein,1
1012,6151,protein_protein,1
8777,3354,protein_protein,1
8542,8032,protein_protein,1
5011,6275,protein_protein,1
1313,11470,protein_protein,1
702,16555,protein_protein,1
6803,607,protein_protein,1
8741,1052,protein_protein,1
6552,4231,protein_protein,1
2616,13325,protein_protein,2
5865,249,protein_protein,1
743,10570,protein_protein,1
4083,2827,protein_protein,1
3620,10027,protein_protein,1
2791,8755,protein_protein,1
1866,8125,protein_protein,1
6107,16016,protein_protein,1
1452,3099,protein_protein,1
13999,11345,protein_protein,1
852,6002,protein_protein,1
505,601,protein_protein,2
5192,9169,protein_protein,1
6050,412,protein_protein,1
5909,10683,protein_protein,1
2362,7080,protein_protein,1
1310,6315,protein_protein,1
15575,12945,protein_protein,1
8450,1500,protein_protein,1
5845,11631,protein_protein,1
5870,5873,protein_protein,1
11844,11008,protein_protein,1
644,256,protein_protein,1
955,6286,protein_protein,1
586,901,protein_protein,1
15353,8095,protein_protein,1
9894,8019,protein_protein,1
10212,1882,protein_protein,1
870,11777,protein_protein,2
6418,3055,protein_protein,1
9937,11335,protein_protein,1
12753,13303,protein_protein,1
10112,664,protein_protein,1
8727,14506,protein_protein,1
7358,11560,protein_protein,1
1739,537,protein_protein,1
4769,1203,protein_protein,1
2688,10854,protein_protein,1
2944,418,protein_protein,1
9202,5849,protein_protein,1
132,4870,protein_protein,1
4958,15312,protein_protein,1
1815,5840,protein_protein,2
662,10349,protein_protein,2
4089,2120,protein_protein,1
6459,6446,protein_protein,1
9009,4163,protein_protein,1
12478,16800,protein_protein,1
530,14725,protein_protein,1
6345,17397,protein_protein,1
3375,7962,protein_protein,1
830,5252,protein_protein,1
7358,16462,protein_protein,1
3462,16617,protein_protein,1
12011,9135,protein_protein,1
1803,7930,protein_protein,1
6090,349,protein_protein,1
16047,13136,protein_protein,1
7462,5862,protein_protein,1
3174,8134,protein_protein,1
5321,16733,protein_protein,1
2760,3011,protein_protein,1
9688,2017,protein_protein,1
14505,769,protein_protein,1
7673,3272,protein_protein,1
2207,15172,protein_protein,1
3339,6436,protein_protein,1
11441,17764,protein_protein,1
1977,610,protein_protein,1
4025,15109,protein_protein,1
662,6387,protein_protein,1
1313,1331,protein_protein,1
9448,11077,protein_protein,1
13353,9014,protein_protein,1
6240,7674,protein_protein,1
6829,5847,protein_protein,1
5446,16207,protein_protein,1
5,646,protein_protein,1
334,10285,protein_protein,1
11919,4461,protein_protein,1
7448,4163,protein_protein,1
6889,4781,protein_protein,1
6531,525,protein_protein,1
337,3863,protein_protein,1
2629,3826,protein_protein,1
1638,8736,protein_protein,1
11111,1140,protein_protein,1
7959,5104,protein_protein,1
14124,13251,protein_protein,1
3169,4624,protein_protein,1
8127,9358,protein_protein,1
14162,12224,protein_protein,1
6149,4309,protein_protein,1
4535,851,protein_protein,1
10809,6964,protein_protein,1
7750,6003,protein_protein,1
3074,2273,protein_protein,1
3023,279,protein_protein,1
4472,7847,protein_protein,1
4544,202,protein_protein,1
443,16850,protein_protein,1
431,3451,protein_protein,2
7358,4028,protein_protein,1
8439,9071,protein_protein,1
7093,8919,protein_protein,1
1947,4034,protein_protein,1
1723,6423,protein_protein,2
11882,434,protein_protein,1
10112,3749,protein_protein,1
417,249,protein_protein,1
1995,6798,protein_protein,1
10987,2820,protein_protein,1
336,14837,protein_protein,1
7665,15733,protein_protein,1
7318,2569,protein_protein,2
9818,5158,protein_protein,1
11129,7748,protein_protein,1
5992,6003,protein_protein,2
3169,193,protein_protein,1
7016,6744,protein_protein,1
342,6862,protein_protein,1
294,6776,protein_protein,1
1425,213,protein_protein,1
6388,7330,protein_protein,2
